GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,Home_Team_Name,Visitor_Team_Name,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,Winner,
2021-12-05,22100349,Final,Cavaliers,Jazz,2021,108,0.462,0.769,0.368,20,45,109,0.444,0.9,0.417,24,46,Jazz,22100349
2021-12-05,22100350,Final,Hawks,Hornets,2021,127,0.516,0.778,0.459,29,45,130,0.535,0.75,0.459,21,39,Hornets,22100350
2021-12-05,22100351,Final,Raptors,Wizards,2021,102,0.447,0.75,0.348,22,47,90,0.411,0.759,0.32,20,43,Raptors,22100351
2021-12-05,22100352,Final,Rockets,Pelicans,2021,118,0.494,0.793,0.425,24,40,108,0.426,0.72,0.263,19,50,Rockets,22100352
2021-12-04,22100342,Final,Knicks,Nuggets,2021,99,0.398,0.81,0.3,23,40,113,0.524,1,0.465,30,42,Nuggets,22100342
2021-12-04,22100343,Final,Nets,Bulls,2021,107,0.414,0.778,0.32,28,55,111,0.477,0.704,0.323,22,47,Bulls,22100343
2021-12-04,22100344,Final,Bucks,Heat,2021,124,0.449,0.9,0.36,32,57,102,0.405,0.708,0.395,29,39,Bucks,22100344
2021-12-04,22100345,Final,Mavericks,Grizzlies,2021,90,0.337,0.684,0.349,19,42,97,0.487,0.583,0.346,20,52,Grizzlies,22100345
2021-12-04,22100346,Final,Warriors,Spurs,2021,107,0.444,0.667,0.333,26,45,112,0.477,0.842,0.343,24,45,Spurs,22100346
2021-12-04,22100347,Final,Trail Blazers,Celtics,2021,117,0.472,0.781,0.276,22,32,145,0.563,0.897,0.568,26,46,Celtics,22100347
2021-12-04,22100348,Final,Kings,Clippers,2021,104,0.419,0.8,0.353,19,51,99,0.382,0.667,0.382,23,47,Kings,22100348
2021-12-03,22100333,Final,Pacers,Heat,2021,104,0.438,0.758,0.25,20,39,113,0.531,0.846,0.471,24,38,Heat,22100333
2021-12-03,22100334,Final,Wizards,Cavaliers,2021,101,0.463,0.789,0.323,21,33,116,0.472,0.76,0.433,30,54,Cavaliers,22100334
2021-12-03,22100335,Final,Hawks,76ers,2021,96,0.408,0.8,0.357,20,47,98,0.469,0.765,0.409,22,40,76ers,22100335
2021-12-03,22100336,Final,Nets,Timberwolves,2021,110,0.474,0.78,0.261,26,41,105,0.387,0.833,0.31,22,44,Nets,22100336
2021-12-03,22100337,Final,Rockets,Magic,2021,118,0.478,0.867,0.362,33,35,116,0.488,0.905,0.351,24,45,Rockets,22100337
2021-12-03,22100338,Final,Mavericks,Pelicans,2021,91,0.405,0.654,0.294,17,42,107,0.411,0.75,0.4,30,55,Pelicans,22100338
2021-12-03,22100339,Final,Jazz,Celtics,2021,137,0.556,0.87,0.529,26,44,130,0.516,1,0.359,23,30,Jazz,22100339
2021-12-03,22100340,Final,Warriors,Suns,2021,118,0.489,0.75,0.487,30,51,96,0.383,0.743,0.364,23,38,Warriors,22100340
2021-12-03,22100341,Final,Lakers,Clippers,2021,115,0.5,0.619,0.364,28,43,119,0.506,0.875,0.457,28,34,Clippers,22100341
2021-12-02,22100328,Final,Knicks,Bulls,2021,115,0.512,0.815,0.346,19,39,119,0.494,0.952,0.379,24,39,Bulls,22100328
2021-12-02,22100329,Final,Raptors,Bucks,2021,97,0.42,0.643,0.35,23,47,93,0.376,0.72,0.355,16,47,Raptors,22100329
2021-12-02,22100330,Final,Grizzlies,Thunder,2021,152,0.625,0.722,0.528,41,53,79,0.329,0.818,0.289,14,26,Grizzlies,22100330
2021-12-02,22100331,Final,Suns,Pistons,2021,114,0.544,0.696,0.571,23,44,103,0.45,0.769,0.407,20,36,Suns,22100331
2021-12-02,22100332,Final,Trail Blazers,Spurs,2021,83,0.354,0.765,0.353,19,41,114,0.484,0.75,0.389,32,48,Spurs,22100332
2021-12-01,22100319,Final,Pacers,Hawks,2021,111,0.489,0.813,0.303,23,40,114,0.512,0.833,0.485,24,41,Hawks,22100319
2021-12-01,22100320,Final,Magic,Nuggets,2021,108,0.543,0.737,0.222,26,39,103,0.488,0.714,0.294,22,35,Magic,22100320
2021-12-01,22100321,Final,Wizards,Timberwolves,2021,115,0.495,0.714,0.313,34,52,107,0.42,0.846,0.297,15,39,Wizards,22100321
2021-12-01,22100322,Final,Celtics,76ers,2021,88,0.418,0.733,0.393,18,46,87,0.371,0.765,0.258,20,46,Celtics,22100322
2021-12-01,22100323,Final,Heat,Cavaliers,2021,85,0.376,0.692,0.324,21,28,111,0.544,0.913,0.516,27,46,Cavaliers,22100323
2021-12-01,22100324,Final,Bucks,Hornets,2021,127,0.489,0.808,0.389,29,45,125,0.494,0.857,0.412,30,36,Bucks,22100324
2021-12-01,22100325,Final,Pelicans,Mavericks,2021,107,0.449,0.875,0.351,22,32,139,0.687,0.778,0.529,32,34,Mavericks,22100325
2021-12-01,22100326,Final,Thunder,Rockets,2021,110,0.471,0.759,0.25,16,35,114,0.506,0.864,0.405,25,40,Rockets,22100326
2021-12-01,22100327,Final,Clippers,Kings,2021,115,0.47,0.75,0.29,35,49,124,0.523,0.85,0.395,28,38,Kings,22100327
2021-11-30,22100314,Final,Nets,Knicks,2021,112,0.482,0.88,0.286,27,38,110,0.484,0.917,0.344,27,42,Nets,22100314
2021-11-30,22100315,Final,Raptors,Grizzlies,2021,91,0.396,0.75,0.256,14,44,98,0.387,0.842,0.294,18,54,Grizzlies,22100315
2021-11-30,22100316,Final,Suns,Warriors,2021,104,0.494,0.545,0.4,28,35,96,0.419,0.714,0.35,25,51,Suns,22100316
2021-11-30,22100317,Final,Trail Blazers,Pistons,2021,110,0.427,0.778,0.333,24,43,92,0.382,0.833,0.257,17,45,Trail Blazers,22100317
2021-11-30,22100318,Final,Kings,Lakers,2021,92,0.443,0.727,0.207,22,40,117,0.5,0.7,0.393,21,47,Lakers,22100318
2021-11-29,22100305,Final,76ers,Magic,2021,101,0.402,0.722,0.303,24,55,96,0.411,0.778,0.242,20,55,76ers,22100305
2021-11-29,22100306,Final,Heat,Nuggets,2021,111,0.473,0.667,0.341,32,39,120,0.581,0.762,0.514,32,35,Nuggets,22100306
2021-11-29,22100307,Final,Bulls,Hornets,2021,133,0.596,0.684,0.467,35,41,119,0.477,0.81,0.462,23,34,Bulls,22100307
2021-11-29,22100308,Final,Rockets,Thunder,2021,102,0.417,0.636,0.326,31,60,89,0.356,0.769,0.163,16,45,Rockets,22100308
2021-11-29,22100309,Final,Timberwolves,Pacers,2021,100,0.439,0.731,0.257,25,47,98,0.396,0.81,0.243,27,47,Timberwolves,22100309
2021-11-29,22100310,Final,Mavericks,Cavaliers,2021,96,0.438,0.4,0.308,20,33,114,0.563,0.778,0.526,29,48,Cavaliers,22100310
2021-11-29,22100311,Final,Spurs,Wizards,2021,116,0.533,0.625,0.444,28,51,99,0.446,0.615,0.29,26,40,Spurs,22100311
2021-11-29,22100312,Final,Jazz,Trail Blazers,2021,129,0.528,0.696,0.413,30,43,107,0.462,0.706,0.355,19,42,Jazz,22100312
2021-11-29,22100313,Final,Clippers,Pelicans,2021,104,0.514,0.762,0.389,17,35,123,0.511,0.813,0.4,30,47,Pelicans,22100313
2021-11-28,22100300,Final,Clippers,Warriors,2021,90,0.4,0.68,0.321,18,47,105,0.442,0.545,0.425,25,43,Warriors,22100300
2021-11-28,22100301,Final,Pacers,Bucks,2021,100,0.413,0.75,0.267,21,45,118,0.511,0.818,0.229,27,52,Bucks,22100301
2021-11-28,22100302,Final,Raptors,Celtics,2021,97,0.376,0.875,0.31,19,44,109,0.415,0.935,0.353,24,53,Celtics,22100302
2021-11-28,22100303,Final,Grizzlies,Kings,2021,128,0.481,0.75,0.333,30,68,101,0.34,0.703,0.214,17,49,Grizzlies,22100303
2021-11-28,22100304,Final,Lakers,Pistons,2021,110,0.5,0.6,0.281,32,42,106,0.427,0.895,0.394,29,53,Lakers,22100304
2021-11-27,22100292,Final,76ers,Timberwolves,2021,120,0.419,0.769,0.353,27,44,121,0.5,0.688,0.389,22,54,Timberwolves,22100292
2021-11-27,22100293,Final,Hawks,Knicks,2021,90,0.355,0.75,0.243,18,52,99,0.439,0.727,0.379,20,50,Knicks,22100293
2021-11-27,22100294,Final,Nets,Suns,2021,107,0.5,0.762,0.304,25,47,113,0.446,0.857,0.342,17,41,Suns,22100294
2021-11-27,22100295,Final,Cavaliers,Magic,2021,105,0.456,0.75,0.359,28,51,92,0.398,0.609,0.25,21,43,Cavaliers,22100295
2021-11-27,22100296,Final,Bulls,Heat,2021,104,0.469,0.81,0.282,22,47,107,0.43,0.864,0.35,23,36,Heat,22100296
2021-11-27,22100297,Final,Rockets,Hornets,2021,146,0.537,0.677,0.469,36,41,143,0.466,0.9,0.4,31,39,Rockets,22100297
2021-11-27,22100298,Final,Mavericks,Wizards,2021,114,0.472,0.727,0.368,23,35,120,0.577,0.808,0.375,28,43,Wizards,22100298
2021-11-27,22100299,Final,Jazz,Pelicans,2021,127,0.563,0.773,0.571,24,41,105,0.43,0.81,0.229,27,45,Jazz,22100299
2021-11-26,22100280,Final,Clippers,Pistons,2021,107,0.429,0.947,0.289,26,54,96,0.367,0.846,0.242,17,52,Clippers,22100280
2021-11-26,22100281,Final,Hornets,Timberwolves,2021,133,0.557,0.8,0.575,32,44,115,0.45,0.737,0.314,24,45,Hornets,22100281
2021-11-26,22100282,Final,Knicks,Suns,2021,97,0.37,0.773,0.308,13,51,118,0.557,0.81,0.464,28,35,Suns,22100282
2021-11-26,22100283,Final,Magic,Bulls,2021,88,0.375,0.7,0.219,18,36,123,0.558,0.625,0.5,32,47,Bulls,22100283
2021-11-26,22100284,Final,Pacers,Raptors,2021,114,0.485,0.818,0.282,31,53,97,0.416,0.727,0.233,17,41,Pacers,22100284
2021-11-26,22100285,Final,Grizzlies,Hawks,2021,100,0.407,0.737,0.316,27,36,132,0.584,0.714,0.481,33,49,Hawks,22100285
2021-11-26,22100286,Final,Thunder,Wizards,2021,99,0.404,0.857,0.333,23,41,101,0.481,1,0.345,17,43,Wizards,22100286
2021-11-26,22100287,Final,Spurs,Celtics,2021,96,0.437,0.737,0.25,21,53,88,0.37,0.667,0.294,20,51,Spurs,22100287
2021-11-26,22100288,Final,Nuggets,Bucks,2021,109,0.435,0.857,0.362,24,31,120,0.63,0.6,0.485,24,44,Bucks,22100288
2021-11-26,22100289,Final,Jazz,Pelicans,2021,97,0.45,0.667,0.394,17,43,98,0.427,0.846,0.407,27,39,Pelicans,22100289
2021-11-26,22100290,Final,Warriors,Trail Blazers,2021,118,0.54,0.75,0.324,31,48,103,0.419,0.783,0.342,23,37,Warriors,22100290
2021-11-26,22100291,Final,Lakers,Kings,2021,137,0.5,0.714,0.341,32,51,141,0.45,0.655,0.311,32,56,Kings,22100291
2021-11-24,22100267,Final,Cavaliers,Suns,2021,115,0.443,0.68,0.308,22,44,120,0.523,0.786,0.364,26,47,Suns,22100267
2021-11-24,22100268,Final,Pacers,Lakers,2021,116,0.404,0.792,0.283,25,52,124,0.442,0.862,0.405,20,52,Lakers,22100268
2021-11-24,22100269,Final,Magic,Hornets,2021,99,0.409,0.8,0.357,23,51,106,0.419,0.762,0.3,26,49,Hornets,22100269
2021-11-24,22100270,Final,Celtics,Nets,2021,104,0.374,0.893,0.229,25,45,123,0.506,0.767,0.4,29,50,Nets,22100270
2021-11-24,22100271,Final,Rockets,Bulls,2021,118,0.5,0.773,0.472,27,46,113,0.458,0.833,0.429,26,40,Rockets,22100271
2021-11-24,22100272,Final,Grizzlies,Raptors,2021,113,0.512,0.769,0.31,25,40,126,0.528,0.857,0.467,25,34,Raptors,22100272
2021-11-24,22100273,Final,Bucks,Pistons,2021,114,0.483,0.882,0.417,23,56,93,0.358,0.737,0.244,16,44,Bucks,22100273
2021-11-24,22100274,Final,Timberwolves,Heat,2021,113,0.409,0.905,0.327,24,52,101,0.446,0.69,0.357,25,40,Timberwolves,22100274
2021-11-24,22100275,Final,Pelicans,Wizards,2021,127,0.458,0.844,0.414,33,52,102,0.429,0.639,0.226,23,45,Pelicans,22100275
2021-11-24,22100276,Final,Thunder,Jazz,2021,104,0.451,0.682,0.417,21,43,110,0.453,0.85,0.319,19,43,Jazz,22100276
2021-11-24,22100277,Final,Spurs,Hawks,2021,106,0.43,0.8,0.364,27,44,124,0.511,0.917,0.462,26,44,Hawks,22100277
2021-11-24,22100278,Final,Warriors,76ers,2021,116,0.525,0.708,0.395,32,41,96,0.425,0.909,0.286,17,41,Warriors,22100278
2021-11-24,22100279,Final,Kings,Trail Blazers,2021,125,0.523,0.676,0.364,21,43,121,0.468,0.84,0.316,27,43,Kings,22100279
2021-11-23,22100263,Final,Pistons,Heat,2021,92,0.417,0.857,0.263,22,35,100,0.461,0.724,0.31,22,51,Heat,22100263
2021-11-23,22100264,Final,Knicks,Lakers,2021,106,0.451,0.81,0.441,23,52,100,0.374,0.7,0.306,23,50,Knicks,22100264
2021-11-23,22100265,Final,Trail Blazers,Nuggets,2021,119,0.511,0.7,0.385,25,43,100,0.487,0.818,0.455,26,37,Trail Blazers,22100265
2021-11-23,22100266,Final,Clippers,Mavericks,2021,104,0.412,0.828,0.313,17,47,112,0.438,0.815,0.308,22,42,Mavericks,22100266
2021-11-22,22100253,Final,Cavaliers,Nets,2021,112,0.387,0.897,0.318,24,53,117,0.474,0.889,0.314,32,42,Nets,22100253
2021-11-22,22100254,Final,Wizards,Hornets,2021,103,0.383,0.815,0.243,23,65,109,0.44,0.583,0.484,21,36,Hornets,22100254
2021-11-22,22100255,Final,Hawks,Thunder,2021,113,0.483,0.938,0.412,25,44,101,0.402,0.929,0.263,24,50,Hawks,22100255
2021-11-22,22100256,Final,Celtics,Rockets,2021,108,0.424,0.947,0.343,19,58,90,0.373,0.708,0.262,19,42,Celtics,22100256
2021-11-22,22100257,Final,Bulls,Pacers,2021,77,0.365,0.6,0.214,13,38,109,0.444,0.889,0.419,27,59,Pacers,22100257
2021-11-22,22100258,Final,Bucks,Magic,2021,123,0.468,0.708,0.4,28,55,92,0.366,0.722,0.268,16,47,Bucks,22100258
2021-11-22,22100259,Final,Pelicans,Timberwolves,2021,96,0.42,0.889,0.188,24,48,110,0.4,0.714,0.227,21,49,Timberwolves,22100259
2021-11-22,22100260,Final,Spurs,Suns,2021,111,0.527,0.5,0.25,23,44,115,0.511,0.813,0.444,25,44,Suns,22100260
2021-11-22,22100261,Final,Jazz,Grizzlies,2021,118,0.471,0.76,0.395,26,46,119,0.442,0.815,0.371,24,50,Grizzlies,22100261
2021-11-22,22100262,Final,Kings,76ers,2021,94,0.413,0.724,0.226,17,49,102,0.424,0.778,0.281,19,45,76ers,22100262
2021-11-21,22100248,Final,Clippers,Mavericks,2021,97,0.48,0.722,0.414,18,42,91,0.41,0.944,0.2,21,39,Clippers,22100248
2021-11-21,22100249,Final,Pistons,Lakers,2021,116,0.443,0.762,0.35,27,39,121,0.489,0.778,0.323,29,51,Lakers,22100249
2021-11-21,22100250,Final,Bulls,Knicks,2021,109,0.42,0.889,0.379,21,44,103,0.417,0.839,0.259,16,44,Bulls,22100250
2021-11-21,22100251,Final,Suns,Nuggets,2021,126,0.529,0.885,0.306,34,51,97,0.367,0.714,0.289,20,42,Suns,22100251
2021-11-21,22100252,Final,Warriors,Raptors,2021,119,0.494,0.792,0.489,31,47,104,0.394,0.55,0.405,25,47,Warriors,22100252
2021-11-20,22100239,Final,Knicks,Rockets,2021,106,0.423,0.846,0.439,25,37,99,0.452,0.591,0.256,21,48,Knicks,22100239
2021-11-20,22100240,Final,Pacers,Pelicans,2021,111,0.462,0.722,0.368,28,46,94,0.398,0.947,0.333,17,52,Pacers,22100240
2021-11-20,22100241,Final,Wizards,Heat,2021,103,0.486,0.87,0.367,22,35,100,0.469,0.85,0.259,21,37,Wizards,22100241
2021-11-20,22100242,Final,Hawks,Hornets,2021,115,0.524,0.81,0.353,24,46,105,0.422,0.6,0.25,26,51,Hawks,22100242
2021-11-20,22100243,Final,Celtics,Thunder,2021,111,0.466,0.857,0.436,28,48,105,0.406,0.563,0.429,23,54,Celtics,22100243
2021-11-20,22100244,Final,Bucks,Magic,2021,117,0.451,0.649,0.475,25,60,108,0.398,0.786,0.373,26,39,Bucks,22100244
2021-11-20,22100245,Final,Timberwolves,Grizzlies,2021,138,0.538,0.714,0.488,28,50,95,0.349,0.8,0.281,21,33,Timberwolves,22100245
2021-11-20,22100246,Final,Trail Blazers,76ers,2021,118,0.5,1,0.441,23,38,111,0.506,0.905,0.357,24,32,Trail Blazers,22100246
2021-11-20,22100247,Final,Kings,Jazz,2021,105,0.451,0.619,0.323,20,35,123,0.505,0.824,0.436,20,52,Jazz,22100247
2021-11-19,22100230,Final,Hornets,Pacers,2021,121,0.543,0.75,0.387,28,45,118,0.466,0.781,0.306,19,38,Hornets,22100230
2021-11-19,22100231,Final,Pistons,Warriors,2021,102,0.4,0.8,0.333,21,35,105,0.475,0.81,0.4,22,48,Warriors,22100231
2021-11-19,22100232,Final,Celtics,Lakers,2021,130,0.5,0.816,0.367,22,51,108,0.464,0.75,0.4,20,33,Celtics,22100232
2021-11-19,22100233,Final,Nets,Magic,2021,115,0.451,0.92,0.303,19,43,113,0.449,0.76,0.368,26,45,Nets,22100233
2021-11-19,22100234,Final,Bucks,Thunder,2021,96,0.373,0.846,0.293,21,53,89,0.352,0.619,0.25,17,53,Bucks,22100234
2021-11-19,22100235,Final,Pelicans,Clippers,2021,94,0.437,0.625,0.433,19,55,81,0.378,0.8,0.243,22,43,Pelicans,22100235
2021-11-19,22100236,Final,Nuggets,Bulls,2021,108,0.476,0.8,0.378,24,38,114,0.441,1,0.258,19,50,Bulls,22100236
2021-11-19,22100237,Final,Suns,Mavericks,2021,112,0.518,0.714,0.483,28,53,104,0.411,0.783,0.3,25,40,Suns,22100237
2021-11-19,22100238,Final,Kings,Raptors,2021,89,0.381,0.64,0.243,15,40,108,0.452,0.833,0.387,20,53,Raptors,22100238
2021-11-18,22100224,Final,Cavaliers,Warriors,2021,89,0.425,0.563,0.308,22,42,104,0.494,0.875,0.349,36,34,Warriors,22100224
2021-11-18,22100225,Final,Heat,Wizards,2021,112,0.5,0.833,0.385,27,41,97,0.494,0.6,0.417,25,37,Heat,22100225
2021-11-18,22100226,Final,Grizzlies,Clippers,2021,120,0.542,0.833,0.423,28,47,108,0.467,1,0.41,24,34,Grizzlies,22100226
2021-11-18,22100227,Final,Timberwolves,Spurs,2021,115,0.477,0.8,0.429,30,47,90,0.417,0.737,0.188,26,42,Timberwolves,22100227
2021-11-18,22100228,Final,Nuggets,76ers,2021,89,0.36,0.813,0.333,22,46,103,0.506,0.5,0.379,22,45,76ers,22100228
2021-11-18,22100229,Final,Jazz,Raptors,2021,119,0.55,0.923,0.413,34,46,103,0.415,0.882,0.263,24,35,Jazz,22100229
2021-11-17,22100213,Final,Hornets,Wizards,2021,97,0.438,0.5,0.313,30,59,87,0.367,0.813,0.19,23,48,Hornets,22100213
2021-11-17,22100214,Final,Pistons,Pacers,2021,97,0.425,0.75,0.286,16,42,89,0.418,0.737,0.243,14,43,Pistons,22100214
2021-11-17,22100215,Final,Hawks,Celtics,2021,110,0.506,0.833,0.351,28,40,99,0.44,0.824,0.268,24,42,Hawks,22100215
2021-11-17,22100216,Final,Nets,Cavaliers,2021,109,0.458,0.84,0.375,29,47,99,0.393,0.857,0.25,20,50,Nets,22100216
2021-11-17,22100217,Final,Heat,Pelicans,2021,113,0.483,0.824,0.375,29,39,98,0.44,0.786,0.286,18,38,Heat,22100217
2021-11-17,22100218,Final,Knicks,Magic,2021,98,0.42,0.667,0.327,25,45,104,0.406,0.833,0.289,20,51,Magic,22100218
2021-11-17,22100219,Final,Bucks,Lakers,2021,109,0.46,0.708,0.324,22,52,102,0.417,0.833,0.279,24,48,Bucks,22100219
2021-11-17,22100220,Final,Timberwolves,Kings,2021,107,0.5,0.833,0.278,20,35,97,0.366,0.76,0.263,19,47,Timberwolves,22100220
2021-11-17,22100221,Final,Thunder,Rockets,2021,101,0.446,0.563,0.256,18,56,89,0.356,0.684,0.286,16,46,Thunder,22100221
2021-11-17,22100222,Final,Suns,Mavericks,2021,105,0.441,0.714,0.333,27,49,98,0.413,1,0.5,28,50,Suns,22100222
2021-11-17,22100223,Final,Trail Blazers,Bulls,2021,112,0.44,0.964,0.355,26,44,107,0.47,0.8,0.448,23,36,Trail Blazers,22100223
2021-11-16,22100210,Final,Nets,Warriors,2021,99,0.386,0.778,0.278,21,38,117,0.519,0.786,0.325,25,53,Warriors,22100210
2021-11-16,22100211,Final,Jazz,76ers,2021,120,0.517,0.632,0.421,27,56,85,0.367,0.765,0.207,19,42,Jazz,22100211
2021-11-16,22100212,Final,Clippers,Spurs,2021,106,0.435,0.909,0.316,16,52,92,0.432,0.714,0.227,26,41,Clippers,22100212
2021-11-15,22100199,Final,Cavaliers,Celtics,2021,92,0.386,0.75,0.4,18,42,98,0.462,0.8,0.345,23,46,Celtics,22100199
2021-11-15,22100200,Final,Pistons,Kings,2021,107,0.406,0.941,0.277,23,47,129,0.531,0.818,0.485,32,47,Kings,22100200
2021-11-15,22100201,Final,Wizards,Pelicans,2021,105,0.464,0.68,0.357,23,42,100,0.405,0.853,0.524,20,45,Wizards,22100201
2021-11-15,22100202,Final,Hawks,Magic,2021,129,0.553,0.656,0.467,32,46,111,0.453,0.643,0.372,30,41,Hawks,22100202
2021-11-15,22100203,Final,Knicks,Pacers,2021,92,0.43,0.7,0.324,22,46,84,0.372,0.75,0.216,16,44,Knicks,22100203
2021-11-15,22100204,Final,Mavericks,Nuggets,2021,111,0.5,0.7,0.389,30,44,101,0.476,0.706,0.281,20,46,Mavericks,22100204
2021-11-15,22100205,Final,Grizzlies,Rockets,2021,136,0.542,0.8,0.39,33,49,102,0.379,0.731,0.289,24,46,Grizzlies,22100205
2021-11-15,22100206,Final,Timberwolves,Suns,2021,96,0.365,0.778,0.295,18,54,99,0.376,0.778,0.226,21,52,Suns,22100206
2021-11-15,22100207,Final,Thunder,Heat,2021,90,0.41,0.7,0.366,26,42,103,0.451,0.846,0.45,22,45,Heat,22100207
2021-11-15,22100208,Final,Trail Blazers,Raptors,2021,118,0.561,0.714,0.444,25,39,113,0.461,0.889,0.455,20,39,Trail Blazers,22100208
2021-11-15,22100209,Final,Lakers,Bulls,2021,103,0.456,0.806,0.188,19,43,121,0.551,0.727,0.441,31,36,Bulls,22100209
2021-11-14,22100192,Final,Lakers,Spurs,2021,114,0.518,0.765,0.484,28,46,106,0.444,0.667,0.444,28,43,Lakers,22100192
2021-11-14,22100193,Final,Hawks,Bucks,2021,120,0.485,0.846,0.429,21,51,100,0.452,0.625,0.341,24,30,Hawks,22100193
2021-11-14,22100194,Final,Hornets,Warriors,2021,106,0.477,0.667,0.389,23,39,102,0.422,0.68,0.231,31,49,Hornets,22100194
2021-11-14,22100195,Final,Rockets,Suns,2021,89,0.412,0.667,0.219,19,48,115,0.433,0.85,0.35,19,52,Suns,22100195
2021-11-14,22100196,Final,Thunder,Nets,2021,96,0.4,0.909,0.311,20,44,120,0.5,0.952,0.419,31,44,Nets,22100196
2021-11-14,22100197,Final,Nuggets,Trail Blazers,2021,124,0.522,0.786,0.475,29,49,95,0.438,0.923,0.333,22,36,Nuggets,22100197
2021-11-14,22100198,Final,Clippers,Bulls,2021,90,0.358,1,0.324,16,44,100,0.442,0.929,0.379,19,45,Bulls,22100198
2021-11-13,22100185,Final,Jazz,Heat,2021,105,0.412,0.72,0.321,23,38,111,0.494,0.875,0.394,23,48,Heat,22100185
2021-11-13,22100186,Final,Pacers,76ers,2021,118,0.573,0.667,0.5,33,37,113,0.427,0.862,0.522,16,46,Pacers,22100186
2021-11-13,22100187,Final,Magic,Wizards,2021,92,0.337,0.85,0.325,21,44,104,0.5,0.8,0.343,29,48,Wizards,22100187
2021-11-13,22100188,Final,Pelicans,Grizzlies,2021,112,0.481,0.88,0.483,29,37,101,0.432,0.81,0.333,21,39,Pelicans,22100188
2021-11-13,22100189,Final,Raptors,Pistons,2021,121,0.506,0.645,0.382,21,39,127,0.544,0.867,0.429,34,34,Pistons,22100189
2021-11-13,22100190,Final,Cavaliers,Celtics,2021,91,0.383,0.864,0.263,17,39,89,0.423,0.944,0.261,20,47,Cavaliers,22100190
2021-11-13,22100191,Final,Clippers,Timberwolves,2021,129,0.535,0.778,0.4,35,57,102,0.392,0.688,0.306,25,41,Clippers,22100191
2021-11-12,22100174,Final,Hornets,Knicks,2021,104,0.433,0.667,0.278,25,49,96,0.387,0.611,0.371,17,51,Hornets,22100174
2021-11-12,22100175,Final,Celtics,Bucks,2021,122,0.49,0.889,0.293,22,53,113,0.449,0.818,0.34,23,39,Celtics,22100175
2021-11-12,22100176,Final,Cavaliers,Pistons,2021,98,0.476,0.667,0.341,27,40,78,0.367,0.846,0.3,18,43,Cavaliers,22100176
2021-11-12,22100177,Final,Rockets,Trail Blazers,2021,92,0.4,0.63,0.219,13,49,104,0.391,0.806,0.306,21,52,Trail Blazers,22100177
2021-11-12,22100178,Final,Grizzlies,Suns,2021,94,0.378,0.565,0.212,19,59,119,0.489,1,0.486,28,46,Suns,22100178
2021-11-12,22100179,Final,Pelicans,Nets,2021,112,0.489,0.813,0.406,26,43,120,0.5,0.741,0.529,27,34,Nets,22100179
2021-11-12,22100180,Final,Thunder,Kings,2021,105,0.424,0.733,0.333,13,52,103,0.4,0.765,0.341,20,49,Thunder,22100180
2021-11-12,22100181,Final,Spurs,Mavericks,2021,109,0.488,0.7,0.433,30,41,123,0.46,0.684,0.4,30,48,Mavericks,22100181
2021-11-12,22100182,Final,Nuggets,Hawks,2021,105,0.444,0.75,0.286,26,49,96,0.409,0.714,0.179,20,50,Nuggets,22100182
2021-11-12,22100183,Final,Warriors,Bulls,2021,119,0.484,0.875,0.326,27,47,93,0.436,0.773,0.296,18,38,Warriors,22100183
2021-11-12,22100184,Final,Lakers,Timberwolves,2021,83,0.354,0.8,0.22,17,44,107,0.457,0.75,0.324,24,54,Timberwolves,22100184
2021-11-11,22100171,Final,76ers,Raptors,2021,109,0.455,0.947,0.324,29,39,115,0.438,1,0.424,25,47,Raptors,22100171
2021-11-11,22100172,Final,Jazz,Pacers,2021,100,0.47,0.565,0.281,22,37,111,0.448,0.737,0.355,19,53,Pacers,22100172
2021-11-11,22100173,Final,Clippers,Heat,2021,112,0.473,0.882,0.297,20,42,109,0.443,0.824,0.22,18,50,Clippers,22100173
2021-11-10,22100158,Final,Cavaliers,Wizards,2021,94,0.461,0.714,0.29,21,40,97,0.417,1,0.357,25,49,Wizards,22100158
2021-11-10,22100159,Final,Magic,Nets,2021,90,0.38,0.667,0.121,19,49,123,0.505,0.882,0.432,29,49,Nets,22100159
2021-11-10,22100160,Final,Celtics,Raptors,2021,104,0.447,0.667,0.345,21,44,88,0.429,0.842,0.24,20,41,Celtics,22100160
